ISO_A3,ISO_A2,NAM_0,NAM_1,NAM_2,COD_1,COD_2
JPN,JP,Japan,Tottori,Daieetyoo,JPN042,JPN042004
JPN,JP,Japan,Tottori,Daisentyoo,JPN042,JPN042005
JPN,JP,Japan,Tottori,Hattootyoo,JPN042,JPN042006
JPN,JP,Japan,Tottori,Hawaityoo,JPN042,JPN042007
JPN,JP,Japan,Tottori,Hieduson,JPN042,JPN042008
JPN,JP,Japan,Tottori,Hinotyoo,JPN042,JPN042009
JPN,JP,Japan,Tottori,Hoozyootyoo,JPN042,JPN042010
JPN,JP,Japan,Tottori,Hukubeson,JPN042,JPN042011
JPN,JP,Japan,Tottori,Hunaokatyoo,JPN042,JPN042012
JPN,JP,Japan,Tottori,Iwamityoo,JPN042,JPN042013
JPN,JP,Japan,Tottori,Kawaharatyoo,JPN042,JPN042014
JPN,JP,Japan,Tottori,Ketakatyoo,JPN042,JPN042015
JPN,JP,Japan,Tottori,Kisimototyoo,JPN042,JPN042016
JPN,JP,Japan,Tottori,Kokuhutyoo,JPN042,JPN042017
JPN,JP,Japan,Tottori,Koogetyoo,JPN042,JPN042018
JPN,JP,Japan,Tottori,Koohutyoo,JPN042,JPN042019
JPN,JP,Japan,Tottori,Kurayosisi,JPN042,JPN042020
JPN,JP,Japan,Tottori,Misakityoo,JPN042,JPN042021
JPN,JP,Japan,Tottori,Mizokutityoo,JPN042,JPN042022
JPN,JP,Japan,Tottori,Motigasetyoo,JPN042,JPN042023
JPN,JP,Japan,Tottori,Nakayamatyoo,JPN042,JPN042024
JPN,JP,Japan,Tottori,Nawatyoo,JPN042,JPN042025
JPN,JP,Japan,Tottori,Nitinantyoo,JPN042,JPN042026
JPN,JP,Japan,Tottori,Saihakutyoo,JPN042,JPN042027
JPN,JP,Japan,Tottori,Sakaiminatosi,JPN042,JPN042028
JPN,JP,Japan,Tottori,Sazison,JPN042,JPN042029
JPN,JP,Japan,Tottori,Sekiganetyoo,JPN042,JPN042030
JPN,JP,Japan,Tottori,Sikanotyoo,JPN042,JPN042031
JPN,JP,Japan,Tottori,Tidutyoo,JPN042,JPN042032
JPN,JP,Japan,Tottori,Tomarison,JPN042,JPN042033
JPN,JP,Japan,Tottori,Toogootyoo,JPN042,JPN042034
JPN,JP,Japan,Tottori,Toohakutyoo,JPN042,JPN042035
JPN,JP,Japan,Tottori,Tottorisi,JPN042,JPN042036
JPN,JP,Japan,Tottori,Wakasatyoo,JPN042,JPN042037
JPN,JP,Japan,Tottori,Yodoetyoo,JPN042,JPN042038
JPN,JP,Japan,Tottori,Yonagosi,JPN042,JPN042039
JPN,JP,Japan,Toyama,Asahimati,JPN043,JPN043001
JPN,JP,Japan,Toyama,Daimonmati,JPN043,JPN043002
JPN,JP,Japan,Toyama,Himisi,JPN043,JPN043003
JPN,JP,Japan,Toyama,Hosoirimura,JPN043,JPN043004
JPN,JP,Japan,Toyama,Hukumitumati,JPN043,JPN043005
JPN,JP,Japan,Toyama,Hukunomati,JPN043,JPN043006
JPN,JP,Japan,Toyama,Hukuokamati,JPN043,JPN043007
JPN,JP,Japan,Toyama,Hutyuumati,JPN043,JPN043008
JPN,JP,Japan,Toyama,Inamimati,JPN043,JPN043009
JPN,JP,Japan,Toyama,Inokutimura,JPN043,JPN043010
JPN,JP,Japan,Toyama,Kamiitimati,JPN043,JPN043011
JPN,JP,Japan,Toyama,Kamitairamura,JPN043,JPN043012
JPN,JP,Japan,Toyama,Kosugimati,JPN043,JPN043013
JPN,JP,Japan,Toyama,Kurobesi,JPN043,JPN043014
JPN,JP,Japan,Toyama,Namerikawasi,JPN043,JPN043015
JPN,JP,Japan,Toyama,Nyuuzenmati,JPN043,JPN043016
JPN,JP,Japan,Toyama,Oosawanomati,JPN043,JPN043017
JPN,JP,Japan,Toyama,Oosimamati,JPN043,JPN043018
JPN,JP,Japan,Toyama,Ooyamamati,JPN043,JPN043019
JPN,JP,Japan,Toyama,Oyabesi,JPN043,JPN043020
JPN,JP,Japan,Toyama,Simomura,JPN043,JPN043021
JPN,JP,Japan,Toyama,Sinminatosi,JPN043,JPN043022
JPN,JP,Japan,Toyama,Syoogawamati,JPN043,JPN043023
JPN,JP,Japan,Toyama,Tairamura,JPN043,JPN043024
JPN,JP,Japan,Toyama,Takaokasi,JPN043,JPN043025
JPN,JP,Japan,Toyama,Tateyamamati,JPN043,JPN043026
JPN,JP,Japan,Toyama,Togamura,JPN043,JPN043027
JPN,JP,Japan,Toyama,Tonamisi,JPN043,JPN043028
JPN,JP,Japan,Toyama,Toyamasi,JPN043,JPN043029
JPN,JP,Japan,Toyama,Unadukimati,JPN043,JPN043030
JPN,JP,Japan,Toyama,Uodusi,JPN043,JPN043031
JPN,JP,Japan,Toyama,Yamadamura,JPN043,JPN043032
JPN,JP,Japan,Toyama,Yatuomati,JPN043,JPN043033
JPN,JP,Japan,Toyama,Zyoohanamati,JPN043,JPN043034
JPN,JP,Japan,Yamaguti,Abutyoo,JPN046,JPN046001
JPN,JP,Japan,Yamaguti,Aiotyoo,JPN046,JPN046002
JPN,JP,Japan,Yamaguti,Asahison,JPN046,JPN046003
JPN,JP,Japan,Yamaguti,Atootyoo,JPN046,JPN046004
JPN,JP,Japan,Yamaguti,Azisutyoo,JPN046,JPN046005
JPN,JP,Japan,Yamaguti,Hagisi,JPN046,JPN046006
JPN,JP,Japan,Yamaguti,Hekityoo,JPN046,JPN046007
JPN,JP,Japan,Yamaguti,Hikarisi,JPN046,JPN046008
JPN,JP,Japan,Yamaguti,Hiraotyoo,JPN046,JPN046009
JPN,JP,Japan,Yamaguti,Hongooson,JPN046,JPN046010
JPN,JP,Japan,Yamaguti,Hoohusi,JPN046,JPN046012
JPN,JP,Japan,Yamaguti,Hukueson,JPN046,JPN046013
JPN,JP,Japan,Yamaguti,Iwakunisi,JPN046,JPN046014
JPN,JP,Japan,Yamaguti,Kaminosekityoo,JPN046,JPN046015
JPN,JP,Japan,Yamaguti,Kanotyoo,JPN046,JPN046016
JPN,JP,Japan,Yamaguti,Kawakamison,JPN046,JPN046017
JPN,JP,Japan,Yamaguti,Kikugawatyoo,JPN046,JPN046018
JPN,JP,Japan,Yamaguti,Kudamatusi,JPN046,JPN046019
JPN,JP,Japan,Yamaguti,Kugatyoo,JPN046,JPN046020
JPN,JP,Japan,Yamaguti,Kukatyoo,JPN046,JPN046021
JPN,JP,Japan,Yamaguti,Kumagetyoo,JPN046,JPN046022
JPN,JP,Japan,Yamaguti,Kusunokityoo,JPN046,JPN046023
JPN,JP,Japan,Yamaguti,Mikawatyoo,JPN046,JPN046024
JPN,JP,Japan,Yamaguti,Minesi,JPN046,JPN046025
JPN,JP,Japan,Yamaguti,Misumityoo,JPN046,JPN046026
JPN,JP,Japan,Yamaguti,Mitootyoo,JPN046,JPN046027
JPN,JP,Japan,Yamaguti,Miwatyoo,JPN046,JPN046028
JPN,JP,Japan,Yamaguti,Mutumison,JPN046,JPN046029
JPN,JP,Japan,Yamaguti,Nagatosi,JPN046,JPN046030
JPN,JP,Japan,Yamaguti,Nisikityoo,JPN046,JPN046031
JPN,JP,Japan,Yamaguti,Ogoorityoo,JPN046,JPN046032
JPN,JP,Japan,Yamaguti,Onodasi,JPN046,JPN046033
JPN,JP,Japan,Yamaguti,Oobataketyoo,JPN046,JPN046034
JPN,JP,Japan,Yamaguti,Oosimatyoo,JPN046,JPN046035
JPN,JP,Japan,Yamaguti,Sanyootyoo,JPN046,JPN046036
JPN,JP,Japan,Yamaguti,Sinnanyoosi,JPN046,JPN046038
JPN,JP,Japan,Yamaguti,Susatyoo,JPN046,JPN046039
JPN,JP,Japan,Yamaguti,Syuuhootyoo,JPN046,JPN046040
JPN,JP,Japan,Yamaguti,Syuutootyoo,JPN046,JPN046041
JPN,JP,Japan,Yamaguti,Tabusetyoo,JPN046,JPN046042
JPN,JP,Japan,Yamaguti,Tamagawatyoo,JPN046,JPN046043
JPN,JP,Japan,Yamaguti,Tatibanatyoo,JPN046,JPN046044
JPN,JP,Japan,Yamaguti,Tokudityoo,JPN046,JPN046045
JPN,JP,Japan,Yamaguti,Tokuyamasi,JPN046,JPN046046
JPN,JP,Japan,Yamaguti,Toowatyoo,JPN046,JPN046047
JPN,JP,Japan,Yamaguti,Toyotatyoo,JPN046,JPN046049
JPN,JP,Japan,Yamaguti,Ubesi,JPN046,JPN046050
JPN,JP,Japan,Yamaguti,Wakityoo,JPN046,JPN046051
JPN,JP,Japan,Yamaguti,Yamagutisi,JPN046,JPN046052
JPN,JP,Japan,Yamaguti,Yamatotyoo,JPN046,JPN046053
JPN,JP,Japan,Yamaguti,Yanaisi,JPN046,JPN046054
JPN,JP,Japan,Yamaguti,Yuutyoo,JPN046,JPN046055
JPN,JP,Japan,Yamanasi,Akenomura,JPN047,JPN047001
JPN,JP,Japan,Yamanasi,Akiyamamura,JPN047,JPN047002
JPN,JP,Japan,Yamanasi,Asigawamura,JPN047,JPN047003
JPN,JP,Japan,Yamanasi,Asiwadamura,JPN047,JPN047004
JPN,JP,Japan,Yamanasi,Asiyasumura,JPN047,JPN047005
JPN,JP,Japan,Yamanasi,Doosimura,JPN047,JPN047006
JPN,JP,Japan,Yamanasi,Enzansi,JPN047,JPN047007
JPN,JP,Japan,Yamanasi,Hakusyuumati,JPN047,JPN047008
JPN,JP,Japan,Yamanasi,Hattamura,JPN047,JPN047009
JPN,JP,Japan,Yamanasi,Hayakawatyoo,JPN047,JPN047010
JPN,JP,Japan,Yamanasi,Hutabatyoo,JPN047,JPN047011
JPN,JP,Japan,Yamanasi,Huziyosidasi,JPN047,JPN047012
JPN,JP,Japan,Yamanasi,Isawatyoo,JPN047,JPN047013
JPN,JP,Japan,Yamanasi,Itikawadaimontyoo,JPN047,JPN047014
JPN,JP,Japan,Yamanasi,Itinomiyatyoo,JPN047,JPN047015
JPN,JP,Japan,Yamanasi,Kamikuisikimura,JPN047,JPN047016
JPN,JP,Japan,Yamanasi,Kasugaityoo,JPN047,JPN047017
JPN,JP,Japan,Yamanasi,Katunumatyoo,JPN047,JPN047018
JPN,JP,Japan,Yamanasi,Katuyamamura,JPN047,JPN047019
JPN,JP,Japan,Yamanasi,Kazikazawatyoo,JPN047,JPN047020
JPN,JP,Japan,Yamanasi,Kobutisawatyoo,JPN047,JPN047021
JPN,JP,Japan,Yamanasi,Koohusi,JPN047,JPN047022
JPN,JP,Japan,Yamanasi,Koosaimati,JPN047,JPN047023
JPN,JP,Japan,Yamanasi,Kosugemura,JPN047,JPN047024
JPN,JP,Japan,Yamanasi,Kusigatamati,JPN047,JPN047025
JPN,JP,Japan,Yamanasi,Makiokatyoo,JPN047,JPN047026
JPN,JP,Japan,Yamanasi,Masuhotyoo,JPN047,JPN047027
JPN,JP,Japan,Yamanasi,Minobutyoo,JPN047,JPN047028
JPN,JP,Japan,Yamanasi,Misakatyoo,JPN047,JPN047029
JPN,JP,Japan,Yamanasi,Mitomimura,JPN047,JPN047030
JPN,JP,Japan,Yamanasi,Mukawamura,JPN047,JPN047031
JPN,JP,Japan,Yamanasi,Name Unknown,JPN047,JPN047035
JPN,JP,Japan,Yamanasi,Nagasakatyoo,JPN047,JPN047032
JPN,JP,Japan,Yamanasi,Nakamitimati,JPN047,JPN047033
JPN,JP,Japan,Yamanasi,Nakatomityoo,JPN047,JPN047034
JPN,JP,Japan,Yamanasi,Nanbutyoo,JPN047,JPN047036
JPN,JP,Japan,Yamanasi,Narusawamura,JPN047,JPN047037
JPN,JP,Japan,Yamanasi,Nirasakisi,JPN047,JPN047038
JPN,JP,Japan,Yamanasi,Nisikaturamati,JPN047,JPN047039
JPN,JP,Japan,Yamanasi,Ooizumimura,JPN047,JPN047040
JPN,JP,Japan,Yamanasi,Ootukisi,JPN047,JPN047041
JPN,JP,Japan,Yamanasi,Osinomura,JPN047,JPN047042
JPN,JP,Japan,Yamanasi,Rokugootyoo,JPN047,JPN047043
JPN,JP,Japan,Yamanasi,Ryuuootyoo,JPN047,JPN047044
JPN,JP,Japan,Yamanasi,Sakaigawamura,JPN047,JPN047045
JPN,JP,Japan,Yamanasi,Sikisimamati,JPN047,JPN047046
JPN,JP,Japan,Yamanasi,Simobetyoo,JPN047,JPN047047
JPN,JP,Japan,Yamanasi,Siranemati,JPN047,JPN047048
JPN,JP,Japan,Yamanasi,Sutamatyoo,JPN047,JPN047049
JPN,JP,Japan,Yamanasi,Syoowatyoo,JPN047,JPN047050
JPN,JP,Japan,Yamanasi,Tabayamamura,JPN047,JPN047051
JPN,JP,Japan,Yamanasi,Takanetyoo,JPN047,JPN047052
JPN,JP,Japan,Yamanasi,Tamahomati,JPN047,JPN047053
JPN,JP,Japan,Yamanasi,Tatomityoo,JPN047,JPN047054
JPN,JP,Japan,Yamanasi,Tomizawatyoo,JPN047,JPN047055
JPN,JP,Japan,Yamanasi,Toyotomimura,JPN047,JPN047056
JPN,JP,Japan,Yamanasi,Turusi,JPN047,JPN047057
JPN,JP,Japan,Yamanasi,Uenoharamati,JPN047,JPN047058
JPN,JP,Japan,Yamanasi,Wakakusatyoo,JPN047,JPN047059
JPN,JP,Japan,Yamanasi,Yamanakakomura,JPN047,JPN047060
JPN,JP,Japan,Yamanasi,Yamanasisi,JPN047,JPN047061
JPN,JP,Japan,Yamanasi,Yamatomura,JPN047,JPN047062
JPN,JP,Japan,Yamanasi,Yatusirotyoo,JPN047,JPN047063
JPN,JP,Japan,Yamagata,Amarumemati,JPN045,JPN045001
JPN,JP,Japan,Yamagata,Asahimati,JPN045,JPN045002
JPN,JP,Japan,Yamagata,Asahimura,JPN045,JPN045003
JPN,JP,Japan,Yamagata,Atumimati,JPN045,JPN045004
JPN,JP,Japan,Yamagata,Haguromati,JPN045,JPN045005
JPN,JP,Japan,Yamagata,Higasinesi,JPN045,JPN045006
JPN,JP,Japan,Yamagata,Hiratamati,JPN045,JPN045007
JPN,JP,Japan,Yamagata,Hunagatamati,JPN045,JPN045008
JPN,JP,Japan,Yamagata,Huzisimamati,JPN045,JPN045009
JPN,JP,Japan,Yamagata,Iidemati,JPN045,JPN045010
JPN,JP,Japan,Yamagata,Kahokutyoo,JPN045,JPN045011
JPN,JP,Japan,Yamagata,Kaminoyamasi,JPN045,JPN045012
JPN,JP,Japan,Yamagata,Kaneyamamati,JPN045,JPN045013
JPN,JP,Japan,Yamagata,Kawanisimati,JPN045,JPN045014
JPN,JP,Japan,Yamagata,Kusibikimati,JPN045,JPN045015
JPN,JP,Japan,Yamagata,Mamurogawamati,JPN045,JPN045016
